time,itow,lat,lon,alt,speed,accuracy
602.209, 564081891, 40.6177185, -3.5888969, 679.6305180, 31.769, 0.560
602.309, 564081991, 40.6177302, -3.5889314, 679.8120454, 31.809, 0.560
602.409, 564082091, 40.6177421, -3.5889653, 679.9172607, 31.722, 0.560
602.509, 564082191, 40.6177542, -3.5889994, 680.0855278, 31.732, 0.560
602.609, 564082291, 40.6177666, -3.5890332, 680.2561640, 31.670, 0.560
602.709, 564082391, 40.6177791, -3.5890671, 680.3831612, 31.734, 0.560
602.809, 564082491, 40.6177918, -3.5891008, 680.5449080, 31.808, 0.560
602.909, 564082591, 40.6178047, -3.5891345, 680.6837560, 31.859, 0.560
603.009, 564082691, 40.6178180, -3.5891678, 680.8273052, 31.752, 0.560
603.109, 564082791, 40.6178315, -3.5892008, 680.9679598, 31.779, 0.560
603.209, 564082891, 40.6178453, -3.5892339, 681.0913857, 31.843, 0.560
603.309, 564082991, 40.6178593, -3.5892666, 681.2324748, 31.725, 0.560
603.409, 564083091, 40.6178736, -3.5892992, 681.3455872, 31.777, 0.560
603.509, 564083191, 40.6178883, -3.5893316, 681.4841706, 31.866, 0.560
603.609, 564083291, 40.6179033, -3.5893635, 681.6459742, 31.750, 0.556
603.709, 564083391, 40.6179186, -3.5893953, 681.7615046, 31.724, 0.550
603.809, 564083491, 40.6179344, -3.5894268, 681.9492749, 31.794, 0.550
603.909, 564083591, 40.6179504, -3.5894581, 682.1196488, 31.814, 0.550
604.009, 564083691, 40.6179667, -3.5894891, 682.2273195, 31.841, 0.550
604.109, 564083791, 40.6179833, -3.5895198, 682.3758129, 31.844, 0.550
604.209, 564083891, 40.6180003, -3.5895502, 682.4442892, 31.930, 0.550
604.309, 564083991, 40.6180175, -3.5895806, 682.5368993, 31.997, 0.550
604.409, 564084091, 40.6180351, -3.5896105, 682.6348661, 32.022, 0.550
604.509, 564084191, 40.6180532, -3.5896400, 682.7099186, 32.003, 0.550
604.609, 564084291, 40.6180713, -3.5896694, 682.7922507, 31.988, 0.550
604.709, 564084391, 40.6180900, -3.5896981, 682.8943736, 31.996, 0.550
604.809, 564084491, 40.6181090, -3.5897266, 682.9624676, 32.047, 0.550
604.909, 564084591, 40.6181285, -3.5897548, 683.0851604, 32.076, 0.550
605.009, 564084691, 40.6181481, -3.5897826, 683.2003990, 32.134, 0.550
605.109, 564084791, 40.6181681, -3.5898100, 683.3106651, 32.057, 0.550
605.209, 564084891, 40.6181884, -3.5898370, 683.4298912, 32.073, 0.550
605.309, 564084991, 40.6182091, -3.5898637, 683.5439597, 32.097, 0.550
605.409, 564085091, 40.6182302, -3.5898900, 683.6707193, 32.149, 0.550
605.509, 564085191, 40.6182515, -3.5899159, 683.7667275, 32.158, 0.550
605.609, 564085291, 40.6182730, -3.5899416, 683.8853804, 32.152, 0.550
605.709, 564085391, 40.6182948, -3.5899668, 684.0220838, 32.168, 0.550
605.809, 564085491, 40.6183169, -3.5899916, 684.1297414, 32.220, 0.550
605.909, 564085591, 40.6183394, -3.5900161, 684.2596572, 32.227, 0.550
606.009, 564085691, 40.6183620, -3.5900403, 684.3668843, 32.247, 0.550
606.109, 564085791, 40.6183849, -3.5900640, 684.4903119, 32.283, 0.550
606.209, 564085891, 40.6184082, -3.5900875, 684.5998372, 32.340, 0.550
606.309, 564085991, 40.6184313, -3.5901105, 684.7243291, 32.275, 0.550
606.409, 564086091, 40.6184550, -3.5901335, 684.8166466, 32.428, 0.550
606.509, 564086191, 40.6184788, -3.5901559, 684.8800948, 32.427, 0.550
606.609, 564086291, 40.6185028, -3.5901779, 684.9765320, 32.450, 0.550
606.709, 564086391, 40.6185270, -3.5902000, 685.0332366, 32.609, 0.550
606.809, 564086491, 40.6185512, -3.5902216, 685.0966938, 32.523, 0.550
606.909, 564086591, 40.6185759, -3.5902428, 685.1769915, 32.578, 0.550
607.009, 564086691, 40.6186006, -3.5902637, 685.2550148, 32.600, 0.550
607.109, 564086791, 40.6186255, -3.5902846, 685.3201167, 32.698, 0.550
607.209, 564086891, 40.6186505, -3.5903053, 685.3890509, 32.811, 0.550
607.309, 564086991, 40.6186755, -3.5903259, 685.4533317, 32.776, 0.550
607.409, 564087091, 40.6187008, -3.5903463, 685.4767394, 32.911, 0.550
607.509, 564087191, 40.6187260, -3.5903671, 685.4744482, 33.070, 0.550
607.609, 564087291, 40.6187511, -3.5903878, 685.4869814, 33.058, 0.550
607.709, 564087391, 40.6187764, -3.5904086, 685.5285499, 33.100, 0.550
607.809, 564087491, 40.6188017, -3.5904297, 685.5473710, 33.219, 0.550
607.909, 564087591, 40.6188268, -3.5904507, 685.5467691, 33.208, 0.550
608.009, 564087691, 40.6188520, -3.5904720, 685.5330393, 33.315, 0.550
608.109, 564087791, 40.6188771, -3.5904937, 685.5118996, 33.374, 0.550
608.209, 564087891, 40.6189018, -3.5905155, 685.4940974, 33.268, 0.550
608.309, 564087991, 40.6189264, -3.5905375, 685.4824886, 33.217, 0.550
608.409, 564088091, 40.6189507, -3.5905596, 685.4862387, 33.033, 0.550
608.509, 564088191, 40.6189746, -3.5905819, 685.4909409, 32.801, 0.550
608.609, 564088291, 40.6189982, -3.5906043, 685.4887135, 32.580, 0.550
608.709, 564088391, 40.6190213, -3.5906269, 685.4976477, 32.344, 0.550
608.809, 564088491, 40.6190441, -3.5906498, 685.4975876, 32.107, 0.550
608.909, 564088591, 40.6190665, -3.5906728, 685.4645469, 31.953, 0.550
609.009, 564088691, 40.6190885, -3.5906961, 685.4391120, 31.691, 0.550
609.109, 564088791, 40.6191101, -3.5907196, 685.3907275, 31.468, 0.550
609.209, 564088891, 40.6191313, -3.5907435, 685.3573036, 31.333, 0.550
609.309, 564088991, 40.6191523, -3.5907676, 685.3212824, 31.191, 0.550
609.409, 564089091, 40.6191729, -3.5907921, 685.2947710, 31.028, 0.550
609.509, 564089191, 40.6191932, -3.5908166, 685.2429068, 30.880, 0.550
609.609, 564089291, 40.6192131, -3.5908414, 685.2226343, 30.719, 0.550
609.709, 564089391, 40.6192327, -3.5908662, 685.2087611, 30.497, 0.550
609.809, 564089491, 40.6192518, -3.5908917, 685.1943108, 30.360, 0.550
609.909, 564089591, 40.6192706, -3.5909173, 685.1868786, 30.260, 0.550
610.009, 564089691, 40.6192891, -3.5909431, 685.1426124, 30.147, 0.550
610.109, 564089791, 40.6193073, -3.5909688, 685.1482935, 29.850, 0.550
610.209, 564089891, 40.6193251, -3.5909951, 685.1559381, 29.830, 0.550
610.309, 564089991, 40.6193426, -3.5910212, 685.1030289, 29.653, 0.550
610.409, 564090091, 40.6193596, -3.5910474, 685.0822506, 29.469, 0.550
610.509, 564090191, 40.6193764, -3.5910740, 685.0475019, 29.395, 0.550
610.609, 564090291, 40.6193929, -3.5911008, 685.0374930, 29.253, 0.550
610.709, 564090391, 40.6194089, -3.5911276, 684.9840986, 29.093, 0.550
610.809, 564090491, 40.6194248, -3.5911546, 684.9953487, 28.931, 0.550
610.909, 564090591, 40.6194401, -3.5911817, 684.9882401, 28.789, 0.550
611.009, 564090691, 40.6194552, -3.5912089, 684.9227649, 28.668, 0.550
611.109, 564090791, 40.6194701, -3.5912363, 684.9210368, 28.582, 0.550
611.209, 564090891, 40.6194844, -3.5912638, 684.8999117, 28.406, 0.550
611.309, 564090991, 40.6194987, -3.5912914, 684.9359810, 28.213, 0.550
611.409, 564091091, 40.6195124, -3.5913188, 684.9163130, 27.978, 0.550
611.509, 564091191, 40.6195260, -3.5913463, 684.8883135, 27.857, 0.550
611.609, 564091291, 40.6195395, -3.5913736, 684.8600027, 27.715, 0.550
611.709, 564091391, 40.6195526, -3.5914012, 684.8542041, 27.602, 0.550
611.809, 564091491, 40.6195658, -3.5914285, 684.8355779, 27.337, 0.550
611.909, 564091591, 40.6195787, -3.5914556, 684.8276032, 27.194, 0.550
612.009, 564091691, 40.6195917, -3.5914825, 684.7826709, 27.096, 0.550
612.109, 564091791, 40.6196045, -3.5915093, 684.7601595, 26.812, 0.550
612.209, 564091891, 40.6196177, -3.5915357, 684.7029944, 26.696, 0.550
612.309, 564091991, 40.6196307, -3.5915615, 684.6783886, 26.454, 0.550
612.409, 564092091, 40.6196441, -3.5915871, 684.6913120, 26.182, 0.550
612.509, 564092191, 40.6196573, -3.5916120, 684.6278911, 25.906, 0.550
612.609, 564092291, 40.6196705, -3.5916364, 684.5697940, 25.607, 0.550
612.709, 564092391, 40.6196840, -3.5916602, 684.5373547, 25.275, 0.550
612.809, 564092491, 40.6196977, -3.5916833, 684.4985078, 24.867, 0.550
612.909, 564092591, 40.6197116, -3.5917057, 684.4443886, 24.600, 0.550
613.009, 564092691, 40.6197258, -3.5917273, 684.4343167, 24.224, 0.550
613.109, 564092791, 40.6197402, -3.5917481, 684.4155373, 23.949, 0.550
613.209, 564092891, 40.6197551, -3.5917681, 684.3652257, 23.701, 0.550
613.309, 564092991, 40.6197703, -3.5917872, 684.3370297, 23.476, 0.550
613.409, 564093091, 40.6197858, -3.5918054, 684.2784361, 23.218, 0.550
613.509, 564093191, 40.6198016, -3.5918227, 684.2540286, 22.876, 0.550
613.609, 564093291, 40.6198176, -3.5918388, 684.2292184, 22.520, 0.550
613.709, 564093391, 40.6198340, -3.5918541, 684.2114666, 22.346, 0.550
613.809, 564093491, 40.6198505, -3.5918683, 684.1546530, 22.078, 0.550
613.909, 564093591, 40.6198673, -3.5918816, 684.1445229, 21.915, 0.550
614.009, 564093691, 40.6198846, -3.5918942, 684.0524773, 21.937, 0.550
614.109, 564093791, 40.6199020, -3.5919057, 684.0082216, 21.818, 0.550
614.209, 564093891, 40.6199198, -3.5919160, 683.9506147, 21.763, 0.550
614.309, 564093991, 40.6199376, -3.5919252, 683.9129143, 21.519, 0.550
614.409, 564094091, 40.6199555, -3.5919329, 683.8944275, 21.285, 0.550
614.509, 564094191, 40.6199734, -3.5919397, 683.7960048, 21.163, 0.550
614.609, 564094291, 40.6199916, -3.5919455, 683.7222832, 21.046, 0.550
614.709, 564094391, 40.6200095, -3.5919498, 683.6829826, 20.797, 0.550
614.809, 564094491, 40.6200276, -3.5919526, 683.6768768, 20.644, 0.550
614.909, 564094591, 40.6200457, -3.5919546, 683.7086994, 20.462, 0.550
615.009, 564094691, 40.6200637, -3.5919557, 683.7003625, 20.353, 0.550
615.109, 564094791, 40.6200818, -3.5919557, 683.6952139, 20.295, 0.550
615.209, 564094891, 40.6200998, -3.5919546, 683.6748418, 20.302, 0.550
615.309, 564094991, 40.6201179, -3.5919524, 683.6304933, 20.352, 0.550
615.409, 564095091, 40.6201359, -3.5919491, 683.5865464, 20.384, 0.550
615.509, 564095191, 40.6201537, -3.5919449, 683.5589479, 20.410, 0.550
615.609, 564095291, 40.6201709, -3.5919390, 683.5506071, 20.215, 0.550
615.709, 564095391, 40.6201879, -3.5919321, 683.5158826, 20.094, 0.559
615.809, 564095491, 40.6202047, -3.5919244, 683.4766159, 20.035, 0.560
615.909, 564095591, 40.6202213, -3.5919156, 683.4602169, 20.021, 0.560
616.009, 564095691, 40.6202376, -3.5919059, 683.4620233, 19.992, 0.560
616.109, 564095791, 40.6202534, -3.5918952, 683.4414192, 19.932, 0.560
616.209, 564095891, 40.6202689, -3.5918833, 683.4208713, 20.030, 0.560
616.309, 564095991, 40.6202839, -3.5918702, 683.3982153, 20.009, 0.560
616.409, 564096091, 40.6202984, -3.5918567, 683.3833373, 19.913, 0.560
616.509, 564096191, 40.6203125, -3.5918417, 683.3717176, 20.099, 0.560
616.609, 564096291, 40.6203260, -3.5918257, 683.3435364, 20.168, 0.560
616.709, 564096391, 40.6203392, -3.5918093, 683.2785626, 20.239, 0.560
616.809, 564096491, 40.6203520, -3.5917920, 683.2611389, 20.320, 0.560
616.909, 564096591, 40.6203642, -3.5917737, 683.2101123, 20.528, 0.560
617.009, 564096692, 40.6203760, -3.5917543, 683.2031795, 20.680, 0.560
617.109, 564096792, 40.6203870, -3.5917341, 683.1782394, 20.855, 0.560
617.209, 564096892, 40.6203973, -3.5917134, 683.1590813, 20.933, 0.560
617.309, 564096992, 40.6204072, -3.5916919, 683.1614193, 21.085, 0.560
617.409, 564097092, 40.6204165, -3.5916696, 683.1567096, 21.291, 0.560
617.509, 564097192, 40.6204250, -3.5916466, 683.1658163, 21.516, 0.560
617.609, 564097292, 40.6204329, -3.5916229, 683.1472748, 21.768, 0.560
617.709, 564097392, 40.6204401, -3.5915988, 683.1552388, 21.893, 0.560
617.809, 564097492, 40.6204468, -3.5915741, 683.1332243, 22.116, 0.560
617.909, 564097592, 40.6204528, -3.5915487, 683.1089995, 22.347, 0.560
618.009, 564097692, 40.6204582, -3.5915232, 683.0811604, 22.434, 0.560
618.109, 564097792, 40.6204630, -3.5914971, 683.0688061, 22.668, 0.560
618.209, 564097892, 40.6204669, -3.5914704, 683.0502132, 22.915, 0.560
618.309, 564097992, 40.6204702, -3.5914433, 683.0282835, 23.050, 0.560
618.409, 564098092, 40.6204726, -3.5914162, 683.0252245, 23.144, 0.560
618.509, 564098192, 40.6204746, -3.5913884, 682.9912111, 23.394, 0.560
618.609, 564098292, 40.6204759, -3.5913607, 682.9790627, 23.536, 0.560
618.709, 564098392, 40.6204764, -3.5913326, 682.9486165, 23.657, 0.560
618.809, 564098492, 40.6204763, -3.5913043, 682.9002381, 23.859, 0.560
618.909, 564098592, 40.6204757, -3.5912759, 682.8965985, 24.040, 0.560
619.009, 564098692, 40.6204740, -3.5912474, 682.8526752, 24.077, 0.560
619.109, 564098792, 40.6204715, -3.5912188, 682.8072061, 24.263, 0.560
619.209, 564098892, 40.6204686, -3.5911900, 682.8057376, 24.419, 0.560
619.309, 564098992, 40.6204646, -3.5911614, 682.7842862, 24.531, 0.560
619.409, 564099092, 40.6204597, -3.5911326, 682.7481530, 24.715, 0.560
619.509, 564099192, 40.6204543, -3.5911037, 682.7441389, 24.969, 0.560
619.609, 564099292, 40.6204485, -3.5910746, 682.7640542, 25.260, 0.560
619.709, 564099392, 40.6204417, -3.5910455, 682.7304746, 25.535, 0.560
619.809, 564099492, 40.6204345, -3.5910167, 682.7340987, 25.593, 0.560
619.909, 564099592, 40.6204269, -3.5909876, 682.7193269, 25.865, 0.560
620.009, 564099692, 40.6204189, -3.5909586, 682.7101202, 26.040, 0.550
620.109, 564099792, 40.6204106, -3.5909295, 682.6904453, 26.207, 0.550
620.209, 564099892, 40.6204017, -3.5909002, 682.6758275, 26.424, 0.550
620.309, 564099992, 40.6203926, -3.5908709, 682.6440824, 26.678, 0.550
620.409, 564100092, 40.6203831, -3.5908417, 682.6028753, 26.796, 0.550
620.509, 564100192, 40.6203733, -3.5908122, 682.5721819, 27.059, 0.550
620.609, 564100292, 40.6203631, -3.5907826, 682.5217099, 27.229, 0.550
620.709, 564100392, 40.6203527, -3.5907532, 682.4612207, 27.402, 0.550
620.809, 564100492, 40.6203420, -3.5907236, 682.4193367, 27.577, 0.550
620.909, 564100592, 40.6203309, -3.5906941, 682.3603415, 27.687, 0.550
621.009, 564100692, 40.6203196, -3.5906645, 682.2872899, 27.890, 0.550
621.109, 564100792, 40.6203078, -3.5906348, 682.1930155, 28.121, 0.550
621.209, 564100892, 40.6202960, -3.5906052, 682.1504876, 28.192, 0.550
621.309, 564100992, 40.6202836, -3.5905756, 682.0973657, 28.422, 0.550
621.409, 564101092, 40.6202709, -3.5905461, 682.0419779, 28.539, 0.550
621.509, 564101192, 40.6202579, -3.5905166, 682.0074223, 28.697, 0.550
621.609, 564101292, 40.6202444, -3.5904871, 681.9742269, 28.926, 0.550
621.709, 564101392, 40.6202307, -3.5904578, 681.9543462, 29.006, 0.550
621.809, 564101492, 40.6202168, -3.5904285, 681.8837853, 29.083, 0.550
621.909, 564101592, 40.6202024, -3.5903990, 681.8793958, 29.397, 0.550
622.009, 564101692, 40.6201877, -3.5903698, 681.8564416, 29.471, 0.550
622.109, 564101792, 40.6201729, -3.5903404, 681.8174209, 29.702, 0.550
622.209, 564101892, 40.6201579, -3.5903110, 681.7902746, 29.836, 0.550
622.309, 564101992, 40.6201427, -3.5902812, 681.7781605, 30.058, 0.550
622.409, 564102092, 40.6201274, -3.5902517, 681.7281420, 30.185, 0.550
622.509, 564102192, 40.6201120, -3.5902219, 681.6502576, 30.304, 0.550
622.609, 564102292, 40.6200967, -3.5901920, 681.6539397, 30.453, 0.550
622.709, 564102392, 40.6200809, -3.5901623, 681.6143333, 30.538, 0.550
622.809, 564102492, 40.6200652, -3.5901323, 681.5715394, 30.683, 0.550
622.909, 564102592, 40.6200490, -3.5901026, 681.5445551, 30.755, 0.559
623.009, 564102692, 40.6200327, -3.5900726, 681.5023090, 30.940, 0.560
623.109, 564102792, 40.6200165, -3.5900429, 681.4652431, 30.980, 0.560
623.209, 564102892, 40.6199996, -3.5900134, 681.4180576, 31.097, 0.560
623.309, 564102992, 40.6199827, -3.5899840, 681.3995638, 31.140, 0.560
623.409, 564103092, 40.6199654, -3.5899548, 681.3549393, 31.191, 0.560
623.509, 564103192, 40.6199480, -3.5899256, 681.3329198, 31.237, 0.560
623.609, 564103292, 40.6199303, -3.5898970, 681.2774454, 31.273, 0.560
623.709, 564103392, 40.6199126, -3.5898681, 681.2737749, 31.302, 0.560
623.809, 564103492, 40.6198944, -3.5898395, 681.2406297, 31.466, 0.560
623.909, 564103592, 40.6198760, -3.5898115, 681.2169890, 31.344, 0.560
624.009, 564103692, 40.6198576, -3.5897837, 681.1637538, 31.307, 0.560
624.109, 564103792, 40.6198387, -3.5897557, 681.0889765, 31.394, 0.560
624.209, 564103892, 40.6198196, -3.5897281, 681.0397136, 31.498, 0.560
624.309, 564103992, 40.6198004, -3.5897011, 681.0206555, 31.367, 0.560
624.409, 564104092, 40.6197808, -3.5896741, 681.0121438, 31.477, 0.560
624.509, 564104192, 40.6197609, -3.5896474, 680.9430232, 31.501, 0.560
624.609, 564104292, 40.6197410, -3.5896214, 680.8922904, 31.385, 0.560
624.709, 564104392, 40.6197208, -3.5895952, 680.8696509, 31.442, 0.560
624.809, 564104492, 40.6197002, -3.5895695, 680.8515737, 31.479, 0.560
624.909, 564104592, 40.6196796, -3.5895445, 680.8487929, 31.340, 0.560
625.009, 564104692, 40.6196588, -3.5895193, 680.8164080, 31.438, 0.560
625.109, 564104792, 40.6196377, -3.5894945, 680.7699700, 31.414, 0.560
625.209, 564104892, 40.6196166, -3.5894701, 680.7230552, 31.382, 0.560
625.309, 564104992, 40.6195952, -3.5894457, 680.6815147, 31.402, 0.559
625.409, 564105092, 40.6195738, -3.5894213, 680.6552947, 31.413, 0.570
625.509, 564105192, 40.6195523, -3.5893973, 680.6098302, 31.438, 0.570
625.609, 564105292, 40.6195304, -3.5893732, 680.5664553, 31.510, 0.570
625.709, 564105392, 40.6195088, -3.5893493, 680.5059275, 31.432, 0.570
625.809, 564105492, 40.6194870, -3.5893263, 680.4104305, 31.340, 0.570
625.909, 564105592, 40.6194648, -3.5893038, 680.2725522, 31.257, 0.570
626.009, 564105692, 40.6194428, -3.5892804, 680.1612257, 31.312, 0.580
626.109, 564105792, 40.6194209, -3.5892570, 680.0720316, 31.333, 0.580
626.209, 564105892, 40.6193987, -3.5892333, 679.9927454, 31.487, 0.580
626.309, 564105992, 40.6193763, -3.5892106, 679.9383987, 31.457, 0.580
626.409, 564106092, 40.6193541, -3.5891876, 679.8675496, 31.456, 0.580
626.509, 564106192, 40.6193316, -3.5891644, 679.8086587, 31.536, 0.580
626.609, 564106292, 40.6193095, -3.5891418, 679.7219803, 31.361, 0.580
626.709, 564106392, 40.6192871, -3.5891190, 679.5443575, 31.361, 0.580
626.809, 564106492, 40.6192645, -3.5890962, 679.4187593, 31.476, 0.580
626.909, 564106592, 40.6192416, -3.5890734, 679.3144503, 31.612, 0.580
627.009, 564106692, 40.6192186, -3.5890510, 679.2521206, 31.732, 0.580
627.109, 564106792, 40.6191953, -3.5890285, 679.2187573, 31.869, 0.580
627.209, 564106892, 40.6191721, -3.5890060, 679.1053743, 31.963, 0.580
627.309, 564106992, 40.6191487, -3.5889835, 679.0179489, 32.059, 0.580
627.409, 564107092, 40.6191251, -3.5889613, 679.0015997, 32.177, 0.582
627.509, 564107192, 40.6191012, -3.5889391, 678.9365723, 32.328, 0.590
627.609, 564107292, 40.6190772, -3.5889167, 678.8722749, 32.463, 0.590
627.709, 564107392, 40.6190531, -3.5888944, 678.8456022, 32.649, 0.590
627.809, 564107492, 40.6190290, -3.5888720, 678.7279189, 32.706, 0.590
627.909, 564107592, 40.6190044, -3.5888496, 678.7015424, 32.975, 0.590
628.009, 564107692, 40.6189798, -3.5888270, 678.6040676, 33.170, 0.590
628.109, 564107792, 40.6189548, -3.5888042, 678.5110286, 33.400, 0.590
628.209, 564107892, 40.6189299, -3.5887814, 678.4572130, 33.580, 0.590
628.309, 564107992, 40.6189050, -3.5887585, 678.3438648, 33.670, 0.590
628.409, 564108092, 40.6188797, -3.5887353, 678.2367969, 33.966, 0.590
628.509, 564108192, 40.6188545, -3.5887120, 678.1492796, 34.132, 0.590
628.609, 564108292, 40.6188287, -3.5886882, 678.0600564, 34.484, 0.590
628.709, 564108392, 40.6188029, -3.5886645, 677.9799173, 34.734, 0.590
628.809, 564108492, 40.6187773, -3.5886405, 677.9104142, 34.914, 0.590
628.909, 564108592, 40.6187515, -3.5886159, 677.8045482, 35.207, 0.590
629.009, 564108692, 40.6187256, -3.5885913, 677.7518123, 35.376, 0.590
629.109, 564108792, 40.6186996, -3.5885660, 677.6819017, 35.683, 0.590
629.209, 564108892, 40.6186740, -3.5885404, 677.6310387, 35.831, 0.580
629.309, 564108992, 40.6186480, -3.5885145, 677.5566545, 36.018, 0.580
629.409, 564109092, 40.6186225, -3.5884883, 677.5121094, 36.053, 0.580
629.509, 564109192, 40.6185970, -3.5884617, 677.3744467, 36.131, 0.580
629.609, 564109292, 40.6185720, -3.5884350, 677.2119885, 35.895, 0.580
629.709, 564109392, 40.6185476, -3.5884080, 677.0905228, 35.675, 0.580
